player_id,name,salary,season,season_end,team,career_PTS,career_AST,career_TRB,career_WS,career_PER
shakumu01,Mustafa Shakur,89670,2010-11,2011,Washington Wizards,2.1,1.2,0.9,-0.5,5.8
sharpwa01,Walter Sharpe,442114,2008-09,2009,Detroit Pistons,1.0,0.0,0.4,-0.1,4.8
shumpim01,Iman Shumpert,1563120,2011-12,2012,New York Knicks,7.3,1.9,3.4,12.9,9.8
shumpim01,Iman Shumpert,1680360,2012-13,2013,New York Knicks,7.3,1.9,3.4,12.9,9.8
shumpim01,Iman Shumpert,1703760,2013-14,2014,New York Knicks,7.3,1.9,3.4,12.9,9.8
shumpim01,Iman Shumpert,2616975,2014-15,2015,Cleveland Cavaliers,7.3,1.9,3.4,12.9,9.8
shumpim01,Iman Shumpert,9000000,2015-16,2016,Cleveland Cavaliers,7.3,1.9,3.4,12.9,9.8
shumpim01,Iman Shumpert,9700000,2016-17,2017,Cleveland Cavaliers,7.3,1.9,3.4,12.9,9.8
shumpim01,Iman Shumpert,10337079,2017-18,2018,Sacramento Kings,7.3,1.9,3.4,12.9,9.8
shvedal01,Alexey Shved,2934610,2012-13,2013,Minnesota Timberwolves,7.4,2.5,2.0,3.1,12.8
shvedal01,Alexey Shved,3150000,2013-14,2014,Minnesota Timberwolves,7.4,2.5,2.0,3.1,12.8
shvedal01,Alexey Shved,3282056,2014-15,2015,New York Knicks,7.4,2.5,2.0,3.1,12.8
siakapa01,Pascal Siakam,1196040,2016-17,2017,Toronto Raptors,10.1,2.0,5.1,15.5,16.1
siakapa01,Pascal Siakam,1312611,2017-18,2018,Toronto Raptors,10.1,2.0,5.1,15.5,16.1
siberjo01,Jordan Sibert,100000,2015-16,2016,Orlando Magic,3.0,0.0,0.0,0.0,29.7
silasxa01,Xavier Silas,74159,2017-18,2018,Boston Celtics,2.8,0.8,1.5,-0.1,-0.7
silerga01,Garret Siler,473640,2010-11,2011,Phoenix Suns,2.1,0.1,1.3,0.1,13.5
silerga01,Garret Siler,51097,2011-12,2012,Phoenix Suns,2.1,0.1,1.3,0.1,13.5
simmobe01,Ben Simmons,5903160,2016-17,2017,Philadelphia 76ers,16.4,7.9,8.5,17.5,20.0
simmobe01,Ben Simmons,6168840,2017-18,2018,Philadelphia 76ers,16.4,7.9,8.5,17.5,20.0
simmobo01,Bobby Simmons,10602667,2008-09,2009,New Jersey Nets,9.0,1.5,3.8,20.1,12.9
simmobo01,Bobby Simmons,10560000,2009-10,2010,New Jersey Nets,9.0,1.5,3.8,20.1,12.9
simmobo01,Bobby Simmons,71951,2010-11,2011,San Antonio Spurs,9.0,1.5,3.8,20.1,12.9
simmobo01,Bobby Simmons,594836,2011-12,2012,Los Angeles Clippers,9.0,1.5,3.8,20.1,12.9
simmoce01,Cedric Simmons,1742760,2008-09,2009,Sacramento Kings,2.2,0.2,1.9,0.1,7.3
simmojo02,Jonathon Simmons,525093,2015-16,2016,San Antonio Spurs,8.3,1.9,2.4,6.2,11.0
simmojo02,Jonathon Simmons,874636,2016-17,2017,San Antonio Spurs,8.3,1.9,2.4,6.2,11.0
simmojo02,Jonathon Simmons,6300000,2017-18,2018,Orlando Magic,8.3,1.9,2.4,6.2,11.0
simsco01,Courtney Sims,184648,2008-09,2009,Phoenix Suns,1.2,0.2,1.2,0.0,7.4
simshe01,Henry Sims,915243,2014-15,2015,Philadelphia 76ers,7.6,1.0,5.0,4.6,15.0
simshe01,Henry Sims,161622,2015-16,2016,Brooklyn Nets,7.6,1.0,5.0,4.6,15.0
simshe01,Henry Sims,75000,2016-17,2017,Utah Jazz,7.6,1.0,5.0,4.6,15.0
singlky01,Kyle Singler,1000000,2012-13,2013,Detroit Pistons,6.5,0.8,2.9,10.0,9.5
singlky01,Kyle Singler,1045000,2013-14,2014,Detroit Pistons,6.5,0.8,2.9,10.0,9.5
singlky01,Kyle Singler,1090000,2014-15,2015,Oklahoma City Thunder,6.5,0.8,2.9,10.0,9.5
singlky01,Kyle Singler,5000000,2015-16,2016,Oklahoma City Thunder,6.5,0.8,2.9,10.0,9.5
singlky01,Kyle Singler,4837500,2016-17,2017,Oklahoma City Thunder,6.5,0.8,2.9,10.0,9.5
singlky01,Kyle Singler,4666500,2017-18,2018,Oklahoma City Thunder,6.5,0.8,2.9,10.0,9.5
singlse01,Sean Singletary,442114,2008-09,2009,Charlotte Bobcats,2.4,0.8,0.9,0.0,6.7
singlch01,Chris Singleton,1485000,2011-12,2012,Washington Wizards,4.1,0.6,3.2,2.3,8.2
singlch01,Chris Singleton,1596360,2012-13,2013,Washington Wizards,4.1,0.6,3.2,2.3,8.2
singlch01,Chris Singleton,1618680,2013-14,2014,Washington Wizards,4.1,0.6,3.2,2.3,8.2
singlja01,James Singleton,826269,2008-09,2009,Dallas Mavericks,3.9,0.4,3.7,8.1,14.0
singlja01,James Singleton,1030189,2009-10,2010,Washington Wizards,3.9,0.4,3.7,8.1,14.0
sivape01,Peyton Siva,100000,2014-15,2015,Orlando Magic,2.3,1.4,0.6,-0.2,5.7
skinnbr01,Brian Skinner,1262275,2008-09,2009,Los Angeles Clippers,4.7,0.5,4.7,15.8,12.0
skinnbr01,Brian Skinner,1306455,2009-10,2010,Los Angeles Clippers,4.7,0.5,4.7,15.8,12.0
skinnbr01,Brian Skinner,270436,2010-11,2011,Milwaukee Bucks,4.7,0.5,4.7,15.8,12.0
skinnbr01,Brian Skinner,65446,2011-12,2012,Memphis Grizzlies,4.7,0.5,4.7,15.8,12.0
sloando01,Donald Sloan,122237,2011-12,2012,Atlanta Hawks,5.5,3.0,2.1,4.0,11.9
sloando01,Donald Sloan,76392,2011-12,2012,New Orleans Hornets,5.5,3.0,2.1,4.0,11.9
sloando01,Donald Sloan,251076,2012-13,2013,Cleveland Cavaliers,5.5,3.0,2.1,4.0,11.9
sloando01,Donald Sloan,44835,2012-13,2013,New Orleans Hornets,5.5,3.0,2.1,4.0,11.9
sloando01,Donald Sloan,884293,2013-14,2014,Indiana Pacers,5.5,3.0,2.1,4.0,11.9
sloando01,Donald Sloan,948163,2014-15,2015,Indiana Pacers,5.5,3.0,2.1,4.0,11.9
sloando01,Donald Sloan,1015421,2015-16,2016,Brooklyn Nets,5.5,3.0,2.1,4.0,11.9
smartma01,Marcus Smart,3283320,2014-15,2015,Boston Celtics,9.3,3.9,3.5,16.2,11.8
smartma01,Marcus Smart,3431040,2015-16,2016,Boston Celtics,9.3,3.9,3.5,16.2,11.8
smartma01,Marcus Smart,3578880,2016-17,2017,Boston Celtics,9.3,3.9,3.5,16.2,11.8
smartma01,Marcus Smart,4538020,2017-18,2018,Boston Celtics,9.3,3.9,3.5,16.2,11.8
smithcr01,Craig Smith,2500000,2008-09,2009,Minnesota Timberwolves,7.6,0.8,3.9,16.0,16.2
smithcr01,Craig Smith,2500000,2009-10,2010,Los Angeles Clippers,7.6,0.8,3.9,16.0,16.2
smithcr01,Craig Smith,2300000,2010-11,2011,Los Angeles Clippers,7.6,0.8,3.9,16.0,16.2
smithcr01,Craig Smith,992680,2011-12,2012,Portland Trail Blazers,7.6,0.8,3.9,16.0,16.2
smithde03,Dennis Smith Jr.,3218280,2017-18,2018,Dallas Mavericks,14.5,5.0,3.4,-0.7,12.6
smithgr02,Greg Smith,301733,2011-12,2012,Houston Rockets,4.0,0.3,3.3,5.5,13.8
smithgr02,Greg Smith,762195,2012-13,2013,Houston Rockets,4.0,0.3,3.3,5.5,13.8
smithgr02,Greg Smith,884293,2013-14,2014,Houston Rockets,4.0,0.3,3.3,5.5,13.8
smithgr02,Greg Smith,948163,2014-15,2015,Dallas Mavericks,4.0,0.3,3.3,5.5,13.8
smithgr02,Greg Smith,247623,2015-16,2016,Minnesota Timberwolves,4.0,0.3,3.3,5.5,13.8
smithis01,Ish Smith,473604,2010-11,2011,Memphis Grizzlies,7.4,3.8,2.4,11.0,13.5
smithis01,Ish Smith,522486,2011-12,2012,Orlando Magic,7.4,3.8,2.4,11.0,13.5
smithis01,Ish Smith,116768,2011-12,2012,Golden State Warriors,7.4,3.8,2.4,11.0,13.5
smithis01,Ish Smith,854389,2012-13,2013,Milwaukee Bucks,7.4,3.8,2.4,11.0,13.5
smithis01,Ish Smith,951463,2013-14,2014,Milwaukee Bucks,7.4,3.8,2.4,11.0,13.5
smithis01,Ish Smith,981084,2014-15,2015,Philadelphia 76ers,7.4,3.8,2.4,11.0,13.5
smithis01,Ish Smith,981084,2014-15,2015,Houston Rockets,7.4,3.8,2.4,11.0,13.5
smithis01,Ish Smith,1100602,2015-16,2016,Philadelphia 76ers,7.4,3.8,2.4,11.0,13.5
smithis01,Ish Smith,6000000,2016-17,2017,Detroit Pistons,7.4,3.8,2.4,11.0,13.5
smithis01,Ish Smith,6000000,2017-18,2018,Detroit Pistons,7.4,3.8,2.4,11.0,13.5
smithjr01,J.R. Smith,4985001,2008-09,2009,Denver Nuggets,12.5,2.1,3.2,46.4,14.0
smithjr01,J.R. Smith,5508426,2009-10,2010,Denver Nuggets,12.5,2.1,3.2,46.4,14.0
smithjr01,J.R. Smith,6757851,2010-11,2011,Denver Nuggets,12.5,2.1,3.2,46.4,14.0
smithjr01,J.R. Smith,2382353,2011-12,2012,New York Knicks,12.5,2.1,3.2,46.4,14.0
smithjr01,J.R. Smith,2806452,2012-13,2013,New York Knicks,12.5,2.1,3.2,46.4,14.0
smithjr01,J.R. Smith,5565000,2013-14,2014,New York Knicks,12.5,2.1,3.2,46.4,14.0
smithjr01,J.R. Smith,6516000,2014-15,2015,Cleveland Cavaliers,12.5,2.1,3.2,46.4,14.0
smithjr01,J.R. Smith,5000000,2015-16,2016,Cleveland Cavaliers,12.5,2.1,3.2,46.4,14.0
smithjr01,J.R. Smith,12800000,2016-17,2017,Cleveland Cavaliers,12.5,2.1,3.2,46.4,14.0
smithjr01,J.R. Smith,13760000,2017-18,2018,Cleveland Cavaliers,12.5,2.1,3.2,46.4,14.0
smithja02,Jason Smith,1326360,2008-09,2009,Philadelphia 76ers,6.1,0.7,3.4,14.1,12.9
smithja02,Jason Smith,1418880,2009-10,2010,Philadelphia 76ers,6.1,0.7,3.4,14.1,12.9
smithja02,Jason Smith,2187913,2010-11,2011,New Orleans Hornets,6.1,0.7,3.4,14.1,12.9
smithja02,Jason Smith,2500000,2011-12,2012,New Orleans Hornets,6.1,0.7,3.4,14.1,12.9
smithja02,Jason Smith,2500000,2012-13,2013,New Orleans Hornets,6.1,0.7,3.4,14.1,12.9
smithja02,Jason Smith,2500000,2013-14,2014,New Orleans Pelicans,6.1,0.7,3.4,14.1,12.9
smithja02,Jason Smith,3278000,2014-15,2015,New York Knicks,6.1,0.7,3.4,14.1,12.9
smithja02,Jason Smith,4300000,2015-16,2016,Orlando Magic,6.1,0.7,3.4,14.1,12.9
smithja02,Jason Smith,5000000,2016-17,2017,Washington Wizards,6.1,0.7,3.4,14.1,12.9
smithja02,Jason Smith,5225000,2017-18,2018,Washington Wizards,6.1,0.7,3.4,14.1,12.9
smithjo02,Joe Smith,4795000,2008-09,2009,Oklahoma City Thunder,10.9,1.0,6.4,60.3,15.4
smithjo02,Joe Smith,1306455,2009-10,2010,Atlanta Hawks,10.9,1.0,6.4,60.3,15.4
smithjo02,Joe Smith,1352181,2010-11,2011,Los Angeles Lakers,10.9,1.0,6.4,60.3,15.4
smithjo03,Josh Smith,10000000,2008-09,2009,Atlanta Hawks,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,10800000,2009-10,2010,Atlanta Hawks,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,11600000,2010-11,2011,Atlanta Hawks,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,12400000,2011-12,2012,Atlanta Hawks,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,13200000,2012-13,2013,Atlanta Hawks,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,13500000,2013-14,2014,Detroit Pistons,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,14000000,2014-15,2015,Detroit Pistons,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,2077000,2014-15,2015,Houston Rockets,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,5400000,2015-16,2016,Detroit Pistons,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,1499000,2015-16,2016,Houston Rockets,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,5400000,2016-17,2017,Detroit Pistons,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,5331729,2017-18,2018,Detroit Pistons,14.5,3.1,7.4,51.0,17.4
smithjo03,Josh Smith,210500,2017-18,2018,New Orleans Pelicans,14.5,3.1,7.4,51.0,17.4
smithno01,Nolan Smith,1306920,2011-12,2012,Portland Trail Blazers,3.3,1.2,1.0,-0.8,7.5
smithno01,Nolan Smith,1404960,2012-13,2013,Portland Trail Blazers,3.3,1.2,1.0,-0.8,7.5
smithru01,Russ Smith,816482,2014-15,2015,Memphis Grizzlies,2.0,0.7,0.6,-0.2,7.8
smithru01,Russ Smith,816482,2015-16,2016,Memphis Grizzlies,2.0,0.7,0.6,-0.2,7.8
snellto01,Tony Snell,1409040,2013-14,2014,Chicago Bulls,6.2,1.0,2.4,13.5,9.0
snellto01,Tony Snell,1472400,2014-15,2015,Chicago Bulls,6.2,1.0,2.4,13.5,9.0
snellto01,Tony Snell,1535880,2015-16,2016,Chicago Bulls,6.2,1.0,2.4,13.5,9.0
snellto01,Tony Snell,2368327,2016-17,2017,Milwaukee Bucks,6.2,1.0,2.4,13.5,9.0
snellto01,Tony Snell,9821429,2017-18,2018,Milwaukee Bucks,6.2,1.0,2.4,13.5,9.0
snower01,Eric Snow,7312500,2008-09,2009,Cleveland Cavaliers,6.8,5.0,2.5,43.4,12.2
solomwi01,Will Solomon,711517,2008-09,2009,Sacramento Kings,5.1,2.0,1.1,0.0,10.5
songada01,Darius Songaila,4235000,2008-09,2009,Washington Wizards,6.9,1.2,3.4,15.9,13.3
songada01,Darius Songaila,4526000,2009-10,2010,New Orleans Hornets,6.9,1.2,3.4,15.9,13.3
songada01,Darius Songaila,4818000,2010-11,2011,Philadelphia 76ers,6.9,1.2,3.4,15.9,13.3
speigma01,Marreese Speights,1542600,2008-09,2009,Philadelphia 76ers,7.9,0.7,4.1,25.8,16.7
speigma01,Marreese Speights,1658280,2009-10,2010,Philadelphia 76ers,7.9,0.7,4.1,25.8,16.7
speigma01,Marreese Speights,1773960,2010-11,2011,Philadelphia 76ers,7.9,0.7,4.1,25.8,16.7
speigma01,Marreese Speights,2721255,2011-12,2012,Memphis Grizzlies,7.9,0.7,4.1,25.8,16.7
speigma01,Marreese Speights,4200000,2012-13,2013,Cleveland Cavaliers,7.9,0.7,4.1,25.8,16.7
speigma01,Marreese Speights,3500000,2013-14,2014,Golden State Warriors,7.9,0.7,4.1,25.8,16.7
speigma01,Marreese Speights,3657500,2014-15,2015,Golden State Warriors,7.9,0.7,4.1,25.8,16.7
speigma01,Marreese Speights,3815000,2015-16,2016,Golden State Warriors,7.9,0.7,4.1,25.8,16.7
speigma01,Marreese Speights,1403611,2016-17,2017,Los Angeles Clippers,7.9,0.7,4.1,25.8,16.7
speigma01,Marreese Speights,1471382,2017-18,2018,Orlando Magic,7.9,0.7,4.1,25.8,16.7
splitti01,Tiago Splitter,3400000,2010-11,2011,San Antonio Spurs,7.9,1.2,5.0,25.3,17.9
splitti01,Tiago Splitter,3672000,2011-12,2012,San Antonio Spurs,7.9,1.2,5.0,25.3,17.9
splitti01,Tiago Splitter,3944000,2012-13,2013,San Antonio Spurs,7.9,1.2,5.0,25.3,17.9
splitti01,Tiago Splitter,10000000,2013-14,2014,San Antonio Spurs,7.9,1.2,5.0,25.3,17.9
splitti01,Tiago Splitter,9250000,2014-15,2015,San Antonio Spurs,7.9,1.2,5.0,25.3,17.9
splitti01,Tiago Splitter,8500000,2015-16,2016,Atlanta Hawks,7.9,1.2,5.0,25.3,17.9
splitti01,Tiago Splitter,8550000,2016-17,2017,Philadelphia 76ers,7.9,1.2,5.0,25.3,17.9
stackje01,Jerry Stackhouse,7000000,2008-09,2009,Dallas Mavericks,16.9,3.3,3.2,52.4,16.5
stackje01,Jerry Stackhouse,2000000,2009-10,2010,Memphis Grizzlies,16.9,3.3,3.2,52.4,16.5
stackje01,Jerry Stackhouse,668598,2009-10,2010,Milwaukee Bucks,16.9,3.3,3.2,52.4,16.5
stackje01,Jerry Stackhouse,222712,2010-11,2011,Miami Heat,16.9,3.3,3.2,52.4,16.5
stackje01,Jerry Stackhouse,1352181,2011-12,2012,Atlanta Hawks,16.9,3.3,3.2,52.4,16.5
stackje01,Jerry Stackhouse,1352181,2012-13,2013,Brooklyn Nets,16.9,3.3,3.2,52.4,16.5
stausni01,Nik Stauskas,2745840,2014-15,2015,Sacramento Kings,6.8,1.5,2.1,3.8,9.1
stausni01,Nik Stauskas,2869440,2015-16,2016,Philadelphia 76ers,6.8,1.5,2.1,3.8,9.1
stausni01,Nik Stauskas,2993040,2016-17,2017,Philadelphia 76ers,6.8,1.5,2.1,3.8,9.1
stausni01,Nik Stauskas,3807147,2017-18,2018,Brooklyn Nets,6.8,1.5,2.1,3.8,9.1
stephdj01,D.J. Stephens,35000,2016-17,2017,Memphis Grizzlies,2.3,0.0,1.3,0.0,12.7
stephla01,Lance Stephenson,750000,2010-11,2011,Indiana Pacers,8.6,2.9,4.2,16.7,12.1
stephla01,Lance Stephenson,810000,2011-12,2012,Indiana Pacers,8.6,2.9,4.2,16.7,12.1
stephla01,Lance Stephenson,870000,2012-13,2013,Indiana Pacers,8.6,2.9,4.2,16.7,12.1
stephla01,Lance Stephenson,1005000,2013-14,2014,Indiana Pacers,8.6,2.9,4.2,16.7,12.1
stephla01,Lance Stephenson,9000000,2014-15,2015,Charlotte Hornets,8.6,2.9,4.2,16.7,12.1
stephla01,Lance Stephenson,9000000,2015-16,2016,Memphis Grizzlies,8.6,2.9,4.2,16.7,12.1
stephla01,Lance Stephenson,4000000,2016-17,2017,Indiana Pacers,8.6,2.9,4.2,16.7,12.1
stephla01,Lance Stephenson,1227286,2016-17,2017,New Orleans Pelicans,8.6,2.9,4.2,16.7,12.1
stephla01,Lance Stephenson,144386,2016-17,2017,Minnesota Timberwolves,8.6,2.9,4.2,16.7,12.1
stephla01,Lance Stephenson,4180000,2017-18,2018,Indiana Pacers,8.6,2.9,4.2,16.7,12.1
stephal01,Alex Stepheson,61776,2015-16,2016,Los Angeles Clippers,2.8,0.3,3.5,0.1,14.8
stephal01,Alex Stepheson,30888,2015-16,2016,Memphis Grizzlies,2.8,0.3,3.5,0.1,14.8
stevede01,DeShawn Stevenson,3616072,2008-09,2009,Washington Wizards,7.2,1.6,2.2,12.1,9.9
stevede01,DeShawn Stevenson,3886928,2009-10,2010,Dallas Mavericks,7.2,1.6,2.2,12.1,9.9
stevede01,DeShawn Stevenson,4151786,2010-11,2011,Dallas Mavericks,7.2,1.6,2.2,12.1,9.9
stevede01,DeShawn Stevenson,2500000,2011-12,2012,New Jersey Nets,7.2,1.6,2.2,12.1,9.9
stevede01,DeShawn Stevenson,2240450,2012-13,2013,Atlanta Hawks,7.2,1.6,2.2,12.1,9.9
stiemgr01,Greg Stiemsma,762195,2011-12,2012,Boston Celtics,3.2,0.5,3.3,6.0,11.0
stiemgr01,Greg Stiemsma,2575000,2012-13,2013,Minnesota Timberwolves,3.2,0.5,3.3,6.0,11.0
stiemgr01,Greg Stiemsma,2676000,2013-14,2014,New Orleans Pelicans,3.2,0.5,3.3,6.0,11.0
stiemgr01,Greg Stiemsma,981084,2014-15,2015,Toronto Raptors,3.2,0.5,3.3,6.0,11.0
stockda01,David Stockton,29843,2014-15,2015,Sacramento Kings,3.0,1.5,0.3,0.1,15.7
stockda01,David Stockton,192813,2017-18,2018,Utah Jazz,3.0,1.5,0.3,0.1,15.7
stojape01,Peja Stojakovic,12528000,2008-09,2009,New Orleans Hornets,17.0,1.8,4.7,82.6,17.1
stojape01,Peja Stojakovic,13392000,2009-10,2010,New Orleans Hornets,17.0,1.8,4.7,82.6,17.1
stojape01,Peja Stojakovic,14896000,2010-11,2011,Toronto Raptors,17.0,1.8,4.7,82.6,17.1
stojape01,Peja Stojakovic,636320,2010-11,2011,Dallas Mavericks,17.0,1.8,4.7,82.6,17.1
stokeja01,Jarnell Stokes,725000,2014-15,2015,Memphis Grizzlies,2.4,0.3,1.4,0.6,19.4
stokeja01,Jarnell Stokes,845059,2015-16,2016,New Orleans Pelicans,2.4,0.3,1.4,0.6,19.4
stokeja01,Jarnell Stokes,150000,2016-17,2017,Denver Nuggets,2.4,0.3,1.4,0.6,19.4
stonedi01,Diamond Stone,543471,2016-17,2017,Los Angeles Clippers,1.4,0.0,0.9,-0.1,-1.2
stonedi01,Diamond Stone,1312611,2017-18,2018,Atlanta Hawks,1.4,0.0,0.9,-0.1,-1.2
stonedi01,Diamond Stone,50000,2017-18,2018,Chicago Bulls,1.4,0.0,0.9,-0.1,-1.2
stoneju01,Julyan Stone,473604,2011-12,2012,Denver Nuggets,1.1,1.1,1.1,0.9,9.5
stoneju01,Julyan Stone,762195,2012-13,2013,Denver Nuggets,1.1,1.1,1.1,0.9,9.5
stoneju01,Julyan Stone,50000,2016-17,2017,Indiana Pacers,1.1,1.1,1.1,0.9,9.5
stoneju01,Julyan Stone,1524305,2017-18,2018,Charlotte Hornets,1.1,1.1,1.1,0.9,9.5
stoudda01,Damon Stoudamire,2325000,2008-09,2009,Memphis Grizzlies,13.4,6.1,3.5,55.4,15.4
stoudam01,Amar'e Stoudemire,15070550,2008-09,2009,Phoenix Suns,18.9,1.2,7.8,92.5,21.8
stoudam01,Amar'e Stoudemire,16378325,2009-10,2010,Phoenix Suns,18.9,1.2,7.8,92.5,21.8
stoudam01,Amar'e Stoudemire,16486611,2010-11,2011,New York Knicks,18.9,1.2,7.8,92.5,21.8
stoudam01,Amar'e Stoudemire,18217705,2011-12,2012,New York Knicks,18.9,1.2,7.8,92.5,21.8
stoudam01,Amar'e Stoudemire,19948799,2012-13,2013,New York Knicks,18.9,1.2,7.8,92.5,21.8
stoudam01,Amar'e Stoudemire,21679893,2013-14,2014,New York Knicks,18.9,1.2,7.8,92.5,21.8
stoudam01,Amar'e Stoudemire,23410988,2014-15,2015,New York Knicks,18.9,1.2,7.8,92.5,21.8
stoudam01,Amar'e Stoudemire,485670,2014-15,2015,Dallas Mavericks,18.9,1.2,7.8,92.5,21.8
stoudam01,Amar'e Stoudemire,1499187,2015-16,2016,Miami Heat,18.9,1.2,7.8,92.5,21.8
stuckro01,Rodney Stuckey,1687320,2008-09,2009,Detroit Pistons,12.6,3.6,2.9,28.7,14.9
stuckro01,Rodney Stuckey,1805040,2009-10,2010,Detroit Pistons,12.6,3.6,2.9,28.7,14.9
stuckro01,Rodney Stuckey,2767126,2010-11,2011,Detroit Pistons,12.6,3.6,2.9,28.7,14.9
stuckro01,Rodney Stuckey,8500000,2011-12,2012,Detroit Pistons,12.6,3.6,2.9,28.7,14.9
stuckro01,Rodney Stuckey,8500000,2012-13,2013,Detroit Pistons,12.6,3.6,2.9,28.7,14.9
stuckro01,Rodney Stuckey,8500000,2013-14,2014,Detroit Pistons,12.6,3.6,2.9,28.7,14.9
stuckro01,Rodney Stuckey,1227985,2014-15,2015,Indiana Pacers,12.6,3.6,2.9,28.7,14.9
stuckro01,Rodney Stuckey,6500000,2015-16,2016,Indiana Pacers,12.6,3.6,2.9,28.7,14.9
stuckro01,Rodney Stuckey,7000000,2016-17,2017,Indiana Pacers,12.6,3.6,2.9,28.7,14.9
sullija01,Jared Sullinger,1306920,2012-13,2013,Boston Celtics,10.8,1.8,7.5,15.3,16.2
sullija01,Jared Sullinger,1365720,2013-14,2014,Boston Celtics,10.8,1.8,7.5,15.3,16.2
sullija01,Jared Sullinger,1424520,2014-15,2015,Boston Celtics,10.8,1.8,7.5,15.3,16.2
sullija01,Jared Sullinger,2269260,2015-16,2016,Boston Celtics,10.8,1.8,7.5,15.3,16.2
sullija01,Jared Sullinger,5628000,2016-17,2017,Phoenix Suns,10.8,1.8,7.5,15.3,16.2
summeda01,DaJuan Summers,457588,2009-10,2010,Detroit Pistons,3.3,0.3,1.0,-0.1,7.1
summeda01,DaJuan Summers,762195,2010-11,2011,Detroit Pistons,3.3,0.3,1.0,-0.1,7.1
summeda01,DaJuan Summers,303137,2011-12,2012,New Orleans Hornets,3.3,0.3,1.0,-0.1,7.1
swanica01,Caleb Swanigan,1465920,2017-18,2018,Portland Trail Blazers,2.2,0.5,2.5,-0.2,6.1
swiftro01,Robert Swift,3579131,2008-09,2009,Oklahoma City Thunder,4.3,0.2,3.9,1.7,11.4
swiftst01,Stromile Swift,6200000,2008-09,2009,New Jersey Nets,8.4,0.5,4.6,21.3,16.1
sypa01,Pape Sy,473604,2010-11,2011,Atlanta Hawks,2.3,0.7,1.0,0.0,9.2
szczewa02,Wally Szczerbiak,13775000,2008-09,2009,Cleveland Cavaliers,14.1,2.4,4.0,53.3,16.0
tatumja01,Jayson Tatum,5645400,2017-18,2018,Boston Celtics,14.8,1.9,5.5,12.0,15.2
tavarwa01,Edy Tavares,1000000,2015-16,2016,Atlanta Hawks,2.5,0.3,2.5,0.2,16.3
tavarwa01,Edy Tavares,1000000,2016-17,2017,Atlanta Hawks,2.5,0.3,2.5,0.2,16.3
tavarwa01,Edy Tavares,5145,2016-17,2017,Cleveland Cavaliers,2.5,0.3,2.5,0.2,16.3
taylois01,Isaiah Taylor,305000,2016-17,2017,Houston Rockets,6.3,2.9,1.4,0.6,10.4
taylois01,Isaiah Taylor,1312611,2017-18,2018,Atlanta Hawks,6.3,2.9,1.4,0.6,10.4
tayloje03,Jeff Taylor,575000,2012-13,2013,Charlotte Bobcats,6.1,0.8,2.0,1.3,8.9
tayloje03,Jeff Taylor,788872,2013-14,2014,Charlotte Bobcats,6.1,0.8,2.0,1.3,8.9
tayloje03,Jeff Taylor,915243,2014-15,2015,Charlotte Hornets,6.1,0.8,2.0,1.3,8.9
tayloje02,Jermaine Taylor,725000,2009-10,2010,Houston Rockets,5.4,0.7,1.7,0.2,11.9
tayloje02,Jermaine Taylor,780871,2010-11,2011,Sacramento Kings,5.4,0.7,1.7,0.2,11.9
taylomi01,Mike Taylor,500000,2008-09,2009,Los Angeles Clippers,5.7,2.1,1.7,-0.4,10.1
tayloty01,Tyshawn Taylor,473604,2012-13,2013,Brooklyn Nets,2.9,0.9,0.5,-0.9,5.8
tayloty01,Tyshawn Taylor,788872,2013-14,2014,Brooklyn Nets,2.9,0.9,0.5,-0.9,5.8
teaguje01,Jeff Teague,1373880,2009-10,2010,Atlanta Hawks,12.7,5.8,2.5,48.3,17.1
teaguje01,Jeff Teague,1476840,2010-11,2011,Atlanta Hawks,12.7,5.8,2.5,48.3,17.1
teaguje01,Jeff Teague,1579920,2011-12,2012,Atlanta Hawks,12.7,5.8,2.5,48.3,17.1
teaguje01,Jeff Teague,2433077,2012-13,2013,Atlanta Hawks,12.7,5.8,2.5,48.3,17.1
teaguje01,Jeff Teague,8000000,2013-14,2014,Atlanta Hawks,12.7,5.8,2.5,48.3,17.1
teaguje01,Jeff Teague,8000000,2014-15,2015,Atlanta Hawks,12.7,5.8,2.5,48.3,17.1
teaguje01,Jeff Teague,8000000,2015-16,2016,Atlanta Hawks,12.7,5.8,2.5,48.3,17.1
teaguje01,Jeff Teague,8800000,2016-17,2017,Indiana Pacers,12.7,5.8,2.5,48.3,17.1
teaguje01,Jeff Teague,19000000,2017-18,2018,Minnesota Timberwolves,12.7,5.8,2.5,48.3,17.1
teaguma01,Marquis Teague,1028400,2012-13,2013,Chicago Bulls,2.4,1.5,1.0,-0.9,4.9
